Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Recommended For,Recommended By,Owned Copies,Original Purchase Date,Original Purchase Location,Condition,Condition Description,BCID
26240787,India's War: World War II and the Making of Modern South Asia,Srinath Raghavan,"Raghavan, Srinath",,046503022X,9780465030224,0,4.38,Basic Books,Hardcover,592,2016,2016,,18/05/2016,"to-buy, to-read","to-buy (#2), to-read (#166)",to-read,,,,,,,0,,,,,
25852041,Aarushi,Avirook Sen,"Sen, Avirook",,,,5,3.95,Penguin,Kindle Edition,268,2015,2015,01/01/2016,03/05/2016,,,read,"I just came across Mr. Avirook Sen's book one weekend in a bookshop, I picked it up and I was curious. I went home and bought the ebook. And I couldn't stop reading it. ​I finished it in 3 hours. The book frightened me. Even if one can suppress the emotional attachment to a young 13 year old girl. What scared me was that the book highlighted something which was really frightening. It was like chaos theory going wrong. How a wrong set of initial hypothesis in the investigation led to the catastrophic failure of the system until the very end.  It felt like a worst case scenario happening. Everything which could have gone wrong in the investigation had gone wrong. I dont think the case could have gotten any worse than this. I kept telling myself this is a true story and not some fiction. I was hoping to see if there was any point where things stop going down. And it felt like the first CBI investigations team was leading in that direction. And then the team changed, and everything returned to its downwards spiral. I remember watching this case in the news, back when it happened. Back then i couldn't make heads or tails of what was happening. The investigation teams were making conflicting statements. It was something which I never could understand. So, I stopped following the news. Mr. Avirook's book is the first source of clarity in this whole case. At the end, Mr. Avirook convinced me that this was not an investigation but a witch hunt. ",,,,,,0,,,,,
176392,Who Stole Feminism?: How Women Have Betrayed Women,Christina Hoff Sommers,"Sommers, Christina Hoff",,0684801566,9780684801568,0,3.63,Simon & Schuster,Paperback,320,1995,1994,,02/05/2016,to-read,to-read (#165),to-read,,,,,,,0,,,,,
77203,The Kite Runner,Khaled Hosseini,"Hosseini, Khaled",,1594480001,9781594480003,0,4.24,Riverhead,Paperback,371,2004,2003,,27/04/2016,to-read,to-read (#164),to-read,,,,,,,0,,,,,
128029,A Thousand Splendid Suns,Khaled Hosseini,"Hosseini, Khaled",,1594489505,9781594489501,0,4.32,Riverhead Books,Hardcover,372,2007,2007,,27/04/2016,to-read,to-read (#163),to-read,,,,,,,0,,,,,
7913305,"The Immortals of Meluha (Shiva Trilogy, #1)",Amish Tripathi,"Tripathi, Amish",,,,0,3.98,Westland ,Paperback,436,2010,2010,,14/04/2016,to-read,to-read (#162),to-read,,,,,,,0,,,,,
10869837,"Letters on Wave Mechanics: Correspondence with H. A. Lorentz, Max Planck, and Erwin Schrodinger",Albert Einstein,"Einstein, Albert",,,,0,4.31,,Kindle Edition,,,1986,,14/04/2016,to-read,to-read (#161),to-read,,,,,,,0,,,,,
12494451,Letters to Solovine,Albert Einstein,"Einstein, Albert",,,,0,3.83,,Kindle Edition,182,,1987,,14/04/2016,to-read,to-read (#160),to-read,,,,,,,0,,,,,
11560834,The Theory of Relativity and Other Essays,Albert Einstein,"Einstein, Albert",,,,0,4.09,,Kindle Edition,106,,1997,,14/04/2016,to-read,to-read (#159),to-read,,,,,,,0,,,,,
522727,Essays in Science,Albert Einstein,"Einstein, Albert",,0760746990,9780760746998,0,4.11,Barnes & Noble,Hardcover,114,2004,1934,,14/04/2016,to-read,to-read (#158),to-read,,,,,,,0,,,,,
231610,The World As I See It,Albert Einstein,"Einstein, Albert",,1599869659,9781599869650,0,3.95,"Filiquarian Publishing, LLC.",Paperback,128,2006,1934,,14/04/2016,to-read,to-read (#157),to-read,,,,,,,0,,,,,
12494475,Essays in Humanism,Albert Einstein,"Einstein, Albert",,,,0,3.84,,Kindle Edition,182,,1950,,14/04/2016,to-read,to-read (#156),to-read,,,,,,,0,,,,,
38980,"The Princess Diaries (The Princess Diaries, #1)",Meg Cabot,"Cabot, Meg",,0613371658,9780613371650,0,3.75,Turtleback Books,Library Binding,283,2001,2000,,28/03/2016,childrens,childrens (#1),read,,,,,,,0,,,,,
357806,Siddhartha,Hermann Hesse,"Hesse, Hermann",Hilda Rosner,081120068X,9780811200684,0,3.97,New Directions (NY),Paperback,122,1957,1922,,27/03/2016,to-read,to-read (#155),to-read,,,,,,,0,,,,,
18008001,An Uncertain Glory: India and Its Contradictions,Jean Drèze,"Drèze, Jean",Amartya Sen,0691160791,9780691160795,0,4.1,Princeton University Press,Hardcover,433,2013,2013,,24/03/2016,to-read,to-read (#154),to-read,,,,,,,0,,,,,
17265065,Our Moon Has Blood Clots: The Exodus of the Kashmiri Pandits,Rahul Pandita,"Pandita, Rahul",,,9788184000870,0,4.13,Random House India,,258,2013,2013,,24/03/2016,to-read,to-read (#153),to-read,,,,,,,0,,,,,
3369356,Empires of the Indus: The Story of a River,Alice Albinia,"Albinia, Alice",,0719560039,9780719560033,0,4.17,John Murray,Hardcover,366,2008,2008,,24/03/2016,to-read,to-read (#152),to-read,,,,,,,0,,,,,
694024,The Mughal Throne,Abraham Eraly,"Eraly, Abraham",,0753817586,9780753817582,0,4.11,Phoenix,Paperback,608,2004,2007,,24/03/2016,to-read,to-read (#151),to-read,,,,,,,0,,,,,
30845,India: From Midnight to the Millennium and Beyond,Shashi Tharoor,"Tharoor, Shashi",,1559708034,9781559708036,0,3.73,Arcade Publishing,Paperback,392,2006,1997,,24/03/2016,to-read,to-read (#150),to-read,,,,,,,0,,,,,
596633,India's Struggle for Independence,Bipan Chandra,"Chandra, Bipan","Mridula Mukherjee, Aditya Mukherjee, K.N. Panikkar, Sucheta Mahajan",0140107819,9780140107814,0,4.01,Penguin Books,Paperback,600,2012,1987,,24/03/2016,to-read,to-read (#149),to-read,,,,,,,0,,,,,
124429,"The Last Mughal: The Fall of a Dynasty: Delhi, 1857",William Dalrymple,"Dalrymple, William",,1400043107,9781400043101,0,4.09,Knopf,Hardcover,560,2007,2006,,24/03/2016,to-read,to-read (#148),to-read,,,,,,,0,,,,,
631243,The Idea of India,Sunil Khilnani,"Khilnani, Sunil",,,9789351184546,0,3.8,Penguin Books,Paperback,264,2016,1997,,24/03/2016,to-read,to-read (#147),to-read,,,,,,,0,,,,,
721931,The Great Partition: The Making of India and Pakistan,Yasmin Khan,"Khan, Yasmin",,0300120788,9780300120783,0,3.72,Yale University Press,Hardcover,251,2007,2007,,24/03/2016,to-read,to-read (#146),to-read,,,,,,,0,,,,,
204123,Freedom at Midnight,Larry Collins,"Collins, Larry",Dominique Lapierre,8125904808,9788125904809,0,4.3,Vikas Publ.,Paperback,629,2001,1975,,24/03/2016,to-read,to-read (#145),to-read,,,,,,,0,,,,,
5501276,Imagining India: The Idea of a Renewed Nation,Nandan Nilekani,"Nilekani, Nandan",Thomas L. Friedman,1594202044,9781594202049,0,3.79,Penguin Press HC,Hardcover,511,2009,2008,,24/03/2016,to-read,to-read (#144),to-read,,,,,,,0,,,,,
154126,The Discovery of India,Jawaharlal Nehru,"Nehru, Jawaharlal",,0143031031,9780143031031,0,3.97,Penguin India,Paperback,656,2008,1946,,24/03/2016,to-read,to-read (#143),to-read,,,,,,,0,,,,,
547573,Everybody Loves a Good Drought,P. Sainath,"Sainath, P.",,0140259848,9780140259841,0,4.19,Penguin India,Paperback,470,2000,1996,,24/03/2016,to-read,to-read (#142),to-read,,,,,,,0,,,,,
10310,"The Argumentative Indian: Writings on Indian History, Culture and Identity",Amartya Sen,"Sen, Amartya",,031242602X,9780312426026,0,3.78,Picador,Paperback,432,2006,2005,,24/03/2016,to-read,to-read (#141),to-read,,,,,,,0,,,,,
174501,India: A History,John Keay,"Keay, John",,0802137970,9780802137975,0,3.92,Grove Press,Paperback,608,2001,2000,,24/03/2016,to-read,to-read (#140),to-read,,,,,,,0,,,,,
631246,The Wonder That Was India: A Survey of the History and Culture of the Indian Sub-Continent before the coming of the Muslims,Arthur Llewellyn  Basham,"Basham, Arthur Llewellyn",,033043909X,9780330439091,0,4.07,Ingram,Paperback,578,2004,1954,,24/03/2016,to-read,to-read (#139),to-read,,,,,,,0,,,,,
296201,India Unbound: The Social and Economic Revolution from Independence to the Global Information Age,Gurcharan Das,"Das, Gurcharan",,0385720742,9780385720748,0,4.03,Anchor,Paperback,432,2002,2000,,24/03/2016,to-read,to-read (#138),to-read,,,,,,,0,,,,,
10306610,"Allah, Liberty and Love: The Courage to Reconcile Faith and Freedom",Irshad Manji,"Manji, Irshad",,1451645201,9781451645200,0,3.44,Atria Books,Hardcover,288,2011,2011,,24/03/2016,to-read,to-read (#137),to-read,,,,,,,0,,,,,
13099825,Being Different: An Indian Challenge to Western Universalism,Rajiv Malhotra,"Malhotra, Rajiv",,9350291908,9789350291900,0,4.54,Harper Collins,Hardcover,482,2011,2011,,18/02/2016,to-read,to-read (#136),to-read,,,,,,,0,,,,,
61666,Contact,Carl Sagan,"Sagan, Carl",,2266079999,9782266079990,5,4.09,Pocket,Mass Market Paperback,580,1997,1985,01/01/2016,30/01/2016,,,read,,,,,,,0,,,,,
3765,"Octopussy & the Living Daylights (James Bond, #14)",Ian Fleming,"Fleming, Ian",,0142003298,9780142003299,0,3.54,Penguin Books,Paperback,120,2004,1966,,13/06/2013,to-read,to-read (#135),to-read,,,,,,,0,,,,,
177193,"The Man With the Golden Gun (James Bond, #13)",Ian Fleming,"Fleming, Ian",,014200328X,9780142003282,0,3.53,The New American Library,Hardcover,183,1965,1965,,13/06/2013,to-read,to-read (#134),to-read,,,,,,,0,,,,,
3761,"You Only Live Twice (James Bond, #12)",Ian Fleming,"Fleming, Ian",,0142003271,9780142003275,0,3.75,Penguin Books,Paperback,214,2003,1964,,13/06/2013,to-read,to-read (#132),to-read,,,,,,,0,,,,,
18455,"The Spy Who Loved Me (James Bond, #10)",Ian Fleming,"Fleming, Ian",,0142003263,9780142003268,0,3.39,Penguin Books,Paperback,198,2003,1962,,13/06/2013,to-read,to-read (#133),to-read,,,,,,,0,,,,,
3762,"On Her Majesty's Secret Service (James Bond, #11)",Ian Fleming,"Fleming, Ian",,0142003255,9780142003251,0,3.93,Penguin Books,Paperback,326,2003,1963,,13/06/2013,to-read,to-read (#131),to-read,,,,,,,0,,,,,
177194,"Thunderball (James Bond, #9)",Ian Fleming,"Fleming, Ian",,0142003247,9780142003244,0,3.78,Penguin Books,Paperback,258,2003,1961,,13/06/2013,to-read,to-read (#130),to-read,,,,,,,0,,,,,
314263,For Your Eyes Only (James Bond #8),Ian Fleming,"Fleming, Ian",,0142003220,9780142003220,0,3.64,Penguin Books,Paperback,182,2003,1960,,13/06/2013,to-read,to-read (#129),to-read,,,,,,,0,,,,,
3759,Goldfinger (James Bond #7),Ian Fleming,"Fleming, Ian",,0142002046,9780142002049,0,3.8,Penguin Books,Paperback,264,2002,1959,,13/06/2013,to-read,to-read (#128),to-read,,,,,,,0,,,,,
3757,Doctor No (James Bond #6),Ian Fleming,"Fleming, Ian",,0142002038,9780142002032,0,3.76,Penguin Books,Paperback,309,2002,1958,,13/06/2013,to-read,to-read (#127),to-read,,,,,,,0,,,,,
3764,From Russia With Love (James Bond #5),Ian Fleming,"Fleming, Ian",,0142002070,9780142002070,0,3.88,Penguin Books,Paperback,259,2002,1957,,13/06/2013,to-read,to-read (#126),to-read,,,,,,,0,,,,,
3750,Moonraker (James Bond #3),Ian Fleming,"Fleming, Ian",,0142002062,9780142002063,0,3.69,Penguin Books,Paperback,247,2002,1955,,13/06/2013,to-read,to-read (#124),to-read,,,,,,,0,,,,,
3760,Diamonds Are Forever (James Bond #4),Ian Fleming,"Fleming, Ian",,0142002054,9780142002056,0,3.58,Penguin Books,Paperback,290,2003,1956,,13/06/2013,to-read,to-read (#125),to-read,,,,,,,0,,,,,
3763,Live and Let Die (James Bond #2),Ian Fleming,"Fleming, Ian",,0142003239,9780142003237,0,3.62,Penguin Books,Paperback,229,2003,1954,,13/06/2013,to-read,to-read (#123),to-read,,,,,,,0,,,,,
3758,Casino Royale (James Bond #1),Ian Fleming,"Fleming, Ian",,014200202X,9780142002025,0,3.73,Penguin Books,Paperback,181,2002,1953,,13/06/2013,to-read,to-read (#122),to-read,,,,,,,0,,,,,
319238,A Clergyman's Daughter,George Orwell,"Orwell, George",,0141184655,9780141184654,0,3.43,Penguin Classics,Paperback,250,2000,1935,,13/06/2013,to-read,to-read (#121),to-read,,,,,,,0,,,,,
9648,Keep the Aspidistra Flying,George Orwell,"Orwell, George",,0141183721,9780141183725,0,3.87,Penguin Books Ltd,Paperback,277,2000,1936,,13/06/2013,to-read,to-read (#120),to-read,,,,,,,0,,,,,
509080,Coming Up for Air,George Orwell,"Orwell, George",,0156196255,9780156196253,0,3.79,Mariner Books,Paperback,278,1969,1939,,13/06/2013,to-read,to-read (#119),to-read,,,,,,,0,,,,,
9650,Burmese Days,George Orwell,"Orwell, George",,1421808307,9781421808307,0,3.82,1st World Library,Hardcover,376,2005,1934,,13/06/2013,to-read,to-read (#118),to-read,,,,,,,0,,,,,
7613,Animal Farm,George Orwell,"Orwell, George",,0452284244,9780452284241,0,3.85,NAL,Paperback,102,2003,1945,,13/06/2013,to-read,to-read (#117),to-read,,,,,,,0,,,,,
5470,1984,George Orwell,"Orwell, George",Erich Fromm,0451524934,9780451524935,0,4.12,New American Library,Mass Market Paperback,328,1950,1948,,13/06/2013,to-read,to-read (#116),to-read,,,,,,,0,,,,,
15790308,Escape to Nowhere,Amar Bhushan,"Bhushan, Amar",,9322008105,9789322008109,0,3.69,Konark Publishers,Paperback,332,2012,2012,,06/04/2013,to-read,to-read (#115),to-read,,,,,,,0,,,,,
632319,Reminiscences Of The Nehru Age,M.O. Mathai,"Mathai, M.O.",,0706906217,9780706906219,0,3.7,,,299,,1978,,23/01/2013,to-read,to-read (#114),to-read,,,,,,,0,,,,,
831695,Curry: The Story of the Nation's Favourite Dish,Shrabani Basu,"Basu, Shrabani",,0750933747,9780750933742,0,2.89,Sutton Publishing,Hardcover,288,2004,1999,,09/11/2012,to-read,to-read (#113),to-read,,,,,,,0,,,,,
7600458,Victoria And Abdul: The True Story Of The Queens' Closest Confidant,Shrabani Basu,"Basu, Shrabani",,0752453645,9780752453644,0,3.59,History Press (SC),Hardcover,223,2010,2010,,09/11/2012,to-read,to-read (#112),to-read,,,,,,,0,,,,,
1035312,Spy Princess: The Life Of Noor Inayat Khan,Shrabani Basu,"Basu, Shrabani",,0750939656,9780750939652,0,3.86,Sutton,Paperback,256,2006,2006,01/01/2016,09/11/2012,"to-read, favorites","to-read (#111), favorites (#10)",to-read,,,,,,,0,,,,,
252500,A Pirate Story,Philippa Gregory,"Gregory, Philippa",,0590114166,9780590114165,0,2.5,,,,,,,28/09/2012,to-read,to-read (#110),to-read,,,,,,,0,,,,,
1585987,Florizella And The Giant (Young Childrens Fiction),Philippa Gregory,"Gregory, Philippa",,0744530830,9780744530834,0,2.8,,,,,1992,,28/09/2012,to-read,to-read (#109),to-read,,,,,,,0,,,,,
3103188,Gregory Novellas,Philippa Gregory,"Gregory, Philippa",,0002259869,9780002259866,0,0,Harpercollins Publishers,,400,2004,2004,,28/09/2012,to-read,to-read (#108),to-read,,,,,,,0,,,,,
15849910,"The King's Curse (The Plantagenet and Tudor Novels, #7)",Philippa Gregory,"Gregory, Philippa",,0857207563,9780857207562,0,3.96,Simon & Schuster Ltd,Hardcover,584,2014,2014,,28/09/2012,to-read,to-read (#107),to-read,,,,,,,0,,,,,
252501,Perfectly Correct,Philippa Gregory,"Gregory, Philippa",,0006496423,9780006496427,0,3.14,HarperCollins,Paperback,293,1997,1996,,28/09/2012,to-read,to-read (#106),to-read,,,,,,,0,,,,,
447835,Earthly Joys & Virgin Earth,Philippa Gregory,"Gregory, Philippa",,0007712006,9780007712007,0,3.99,Grafton,Paperback,496,2004,2004,,28/09/2012,to-read,to-read (#105),to-read,,,,,,,0,,,,,
12326627,"The White Princess (The Plantagenet and Tudor Novels,  #5)",Philippa Gregory,"Gregory, Philippa",,,,0,3.83,Touchstone,Kindle Edition,544,2013,2013,,28/09/2012,to-read,to-read (#104),to-read,,,,,,,0,,,,,
161852,Bread and Chocolate,Philippa Gregory,"Gregory, Philippa",,0007145896,9780007145898,0,3.41,HarperCollins,Paperback,256,2002,2000,,28/09/2012,to-read,to-read (#103),to-read,,,,,,,0,,,,,
6549012,Alice Hartley's Happiness,Philippa Gregory,"Gregory, Philippa",,0007318812,9780007318810,0,2.5,,Paperback,275,,1992,,28/09/2012,to-read,to-read (#102),to-read,,,,,,,0,,,,,
252503,Zelda's Cut,Philippa Gregory,"Gregory, Philippa",,0312267045,9780312267049,0,2.88,St. Martin's Press,Hardcover,422,2000,2000,,28/09/2012,to-read,to-read (#101),to-read,,,,,,,0,,,,,
8889308,The Queen's Fool / The Virgin's Lover,Philippa Gregory,"Gregory, Philippa",,,9780007850938,0,4.04,Harper Collins Publ. UK,Paperback,1015,2009,2009,,28/09/2012,to-read,to-read (#100),to-read,,,,,,,0,,,,,
16187,The Little House,Philippa Gregory,"Gregory, Philippa",,0006496431,9780006496434,0,3.63,HarperCollins Publishers,Paperback,368,1998,1996,,28/09/2012,to-read,to-read (#99),to-read,,,,,,,0,,,,,
12988106,"Changeling (Order of Darkness, #1)",Philippa Gregory,"Gregory, Philippa",,1442453443,9781442453449,0,3.19,Simon Pulse,Hardcover,256,2012,2012,,28/09/2012,to-read,to-read (#98),to-read,,,,,,,0,,,,,
161851,Fallen Skies,Philippa Gregory,"Gregory, Philippa",,0061093785,9780061093784,0,3.39,HarperCollins Publishers,Paperback,640,1995,1993,,28/09/2012,to-read,to-read (#97),to-read,,,,,,,0,,,,,
12326644,"The Kingmaker's Daughter (The Plantagenet and Tudor Novels, #4)",Philippa Gregory,"Gregory, Philippa",,145162607X,9781451626070,0,3.93,Touchstone,Hardcover,417,2012,2012,,28/09/2012,to-read,to-read (#96),to-read,,,,,,,0,,,,,
16184,"Virgin Earth  (Tradescant, #2)",Philippa Gregory,"Gregory, Philippa",,0743272536,9780743272537,0,3.56,Touchstone,Paperback,661,2006,1999,,28/09/2012,to-read,to-read (#95),to-read,,,,,,,0,,,,,
91517,A Respectable Trade,Philippa Gregory,"Gregory, Philippa",,0743272544,9780743272544,0,3.57,Touchstone,Paperback,512,2007,1994,,28/09/2012,to-read,to-read (#94),to-read,,,,,,,0,,,,,
16185,The Wise Woman,Philippa Gregory,"Gregory, Philippa",,0006514642,9780006514640,0,3.28,HarperCollins Publishers,Paperback,640,2002,1992,,28/09/2012,to-read,to-read (#93),to-read,,,,,,,0,,,,,
161850,"Earthly Joys (Tradescant, #1)",Philippa Gregory,"Gregory, Philippa",,0743272528,9780743272520,0,3.43,Touchstone,Paperback,516,2005,1998,,28/09/2012,to-read,to-read (#92),to-read,,,,,,,0,,,,,
16186,"Meridon (The Wideacre Trilogy, #3)",Philippa Gregory,"Gregory, Philippa",,0743249313,9780743249317,0,3.63,Touchstone,Paperback,569,2003,1990,,28/09/2012,to-read,to-read (#91),to-read,,,,,,,0,,,,,
9542439,"The Lady of the Rivers (The Plantagenet and Tudor Novels, #1)",Philippa Gregory,"Gregory, Philippa",,184737459X,9781847374592,0,3.94,Simon & Schuster Ltd,Hardcover,502,2011,2011,,28/09/2012,to-read,to-read (#89),to-read,,,,,,,0,,,,,
16188,"Wideacre  (The Wideacre Trilogy, #1)",Philippa Gregory,"Gregory, Philippa",,0743249291,9780743249294,0,3.27,Touchstone,Paperback,656,2003,1987,,28/09/2012,to-read,to-read (#88),to-read,,,,,,,0,,,,,
7148256,"The Red Queen (The Plantagenet and Tudor Novels, #3)",Philippa Gregory,"Gregory, Philippa",,1416563725,9781416563723,0,3.72,Touchstone,Hardcover,382,2010,2010,,28/09/2012,to-read,to-read (#87),to-read,,,,,,,0,,,,,
2241558,"The Other Queen (The Plantagenet and Tudor Novels, #14)",Philippa Gregory,"Gregory, Philippa",,1416549129,9781416549123,0,3.6,Touchstone,Hardcover,438,2008,2008,,28/09/2012,to-read,to-read (#86),to-read,,,,,,,0,,,,,
16183,"The Virgin's Lover (The Plantagenet and Tudor Novels, #13)",Philippa Gregory,"Gregory, Philippa",,0743269268,9780743269261,0,3.68,Touchstone,Paperback,441,2005,2004,,28/09/2012,to-read,to-read (#85),to-read,,,,,,,0,,,,,
16182,"The Favored Child (The Wideacre Trilogy, #2)",Philippa Gregory,"Gregory, Philippa",,0743249305,9780743249300,0,3.57,Touchstone,Paperback,624,2003,1989,,28/09/2012,to-read,to-read (#90),to-read,,,,,,,0,,,,,
5971165,"The White Queen (The Plantagenet and Tudor Novels, #2)",Philippa Gregory,"Gregory, Philippa",,1416563687,9781416563686,0,3.89,Touchstone,Hardcover,408,2009,2009,,28/09/2012,to-read,to-read (#84),to-read,,,,,,,0,,,,,
16180,"The Boleyn Inheritance (The Plantagenet and Tudor Novels, #10)",Philippa Gregory,"Gregory, Philippa",,0743272501,9780743272506,0,3.83,Touchstone,Hardcover,518,2006,2006,,28/09/2012,to-read,to-read (#83),to-read,,,,,,,0,,,,,
252499,"The Queen's Fool (The Plantagenet and Tudor Novels, #12)",Philippa Gregory,"Gregory, Philippa",,0743246071,9780743246071,0,3.81,Harper Collins,Paperback,490,2004,2003,,28/09/2012,to-read,to-read (#82),to-read,,,,,,,0,,,,,
16181,"The Constant Princess (The Plantagenet and Tudor Novels, #6)",Philippa Gregory,"Gregory, Philippa",,0743272498,9780743272490,0,3.87,Touchstone,Paperback,390,2006,2005,,28/09/2012,to-read,to-read (#81),to-read,,,,,,,0,,,,,
37470,"The Other Boleyn Girl (The Plantagenet and Tudor Novels, #9)",Philippa Gregory,"Gregory, Philippa",,0743227441,9780743227445,0,4.03,Touchstone,Paperback,661,2003,2001,,28/09/2012,to-read,to-read (#80),to-read,,,,,,,0,,,,,
11264859,"Elizabeth, the Queen / The Lady Elizabeth",Alison Weir,"Weir, Alison",,,,0,4.1,Vintage Digital,Kindle Edition,1051,2011,2011,,28/09/2012,to-read,to-read (#79),to-read,,,,,,,0,,,,,
1827896,Britain's Royal Families: The Complete Genealogy,Alison Weir,"Weir, Alison",,0712642862,9780712642866,0,4.08,Pimlico,Paperback,400,2002,1989,,28/09/2012,to-read,to-read (#78),to-read,,,,,,,0,,,,,
6933636,Traitors of the Tower,Alison Weir,"Weir, Alison",,0099542285,9780099542285,0,3.77,Vintage,Paperback,96,2010,2010,,28/09/2012,to-read,to-read (#77),to-read,,,,,,,0,,,,,
499712,Katherine Swynford: The Story of John of Gaunt and His Scandalous Duchess,Alison Weir,"Weir, Alison",,0224063219,9780224063210,0,3.84,Jonathan Cape,Hardcover,288,2007,2009,,28/09/2012,to-read,to-read (#76),to-read,,,,,,,0,,,,,
111219,"Queen Isabella: Treachery, Adultery, and Murder in Medieval England",Alison Weir,"Weir, Alison",,0345453204,9780345453204,0,3.87,Ballantine Books,Paperback,490,2006,2005,,28/09/2012,to-read,to-read (#75),to-read,,,,,,,0,,,,,
7076074,Captive Queen: A Novel of Eleanor of Aquitaine,Alison Weir,"Weir, Alison",,0345511875,9780345511874,0,3.65,Ballantine Books,Hardcover,473,2010,2009,,28/09/2012,to-read,to-read (#72),to-read,,,,,,,0,,,,,
158620,The Wars of the Roses,Alison Weir,"Weir, Alison",,0345404335,9780345404336,0,3.95,Ballantine Books,Paperback,463,1996,1995,,28/09/2012,to-read,to-read (#71),to-read,,,,,,,0,,,,,
111221,The Princes in the Tower,Alison Weir,"Weir, Alison",,0345391780,9780345391780,0,3.81,Ballantine Books,Paperback,287,1995,1992,,28/09/2012,to-read,to-read (#70),to-read,,,,,,,0,,,,,
10080,Mary Queen of Scots and The Murder of Lord Darnley,Alison Weir,"Weir, Alison",,0712664564,9780712664561,0,4.01,Pimlico,Paperback,640,2004,2003,,28/09/2012,to-read,to-read (#74),to-read,,,,,,,0,,,,,
6282683,The Lady in the Tower: The Fall of Anne Boleyn,Alison Weir,"Weir, Alison",,0224063197,9780224063197,0,3.99,Jonathan Cape,Hardcover,432,2009,2009,,28/09/2012,to-read,to-read (#69),to-read,,,,,,,0,,,,,
10109,Henry VIII: The King and His Court,Alison Weir,"Weir, Alison",,034543708X,9780345437082,0,4.16,Ballantine Books,Paperback,642,2008,2001,,28/09/2012,to-read,to-read (#68),to-read,,,,,,,0,,,,,
10211697,Mary Boleyn: The Mistress of Kings,Alison Weir,"Weir, Alison",,0345521331,9780345521330,0,3.78,Ballantine Books,Hardcover,364,2011,2011,,28/09/2012,to-read,to-read (#73),to-read,,,,,,,0,,,,,
10106,The Children of Henry VIII,Alison Weir,"Weir, Alison",,0345407865,9780345407863,0,4.02,Ballantine Books,Paperback,385,1997,1996,,28/09/2012,to-read,to-read (#67),to-read,,,,,,,0,,,,,
111220,Eleanor of Aquitaine: A Life ,Alison Weir,"Weir, Alison",,0345434870,9780345434876,0,3.97,Ballantine Books,Paperback,480,2001,1999,,28/09/2012,to-read,to-read (#66),to-read,,,,,,,0,,,,,
111222,The Life of Elizabeth I,Alison Weir,"Weir, Alison",,0345425502,9780345425508,0,4.05,Ballantine Books,Paperback,560,1999,1996,,28/09/2012,to-read,to-read (#65),to-read,,,,,,,0,,,,,
1933181,The Lady Elizabeth,Alison Weir,"Weir, Alison",,0345495357,9780345495358,0,3.97,Ballantine Books,Hardcover,473,2008,2008,,28/09/2012,to-read,to-read (#64),to-read,,,,,,,0,,,,,
111218,Innocent Traitor,Alison Weir,"Weir, Alison",,0345494857,9780345494856,0,3.94,Ballantine Books,Hardcover,402,2007,2006,,28/09/2012,to-read,to-read (#63),to-read,,,,,,,0,,,,,
10104,The Six Wives of Henry VIII,Alison Weir,"Weir, Alison",,0802136834,9780802136831,0,4.1,Grove Press,Paperback,643,1991,1980,,28/09/2012,to-read,to-read (#62),to-read,,,,,,,0,,,,,
3320520,The 3 Mistakes of My Life,Chetan Bhagat,"Bhagat, Chetan",,,9788129113726,0,2.96,Rupa & Co.,Paperback,258,2008,2008,,28/09/2012,to-read,to-read (#61),to-read,,,,,,,0,,,,,
6969361,2 States: The Story of My Marriage,Chetan Bhagat,"Bhagat, Chetan",,8129115301,9788129115300,0,3.43,Rupa & Co,Paperback,269,2009,2009,,28/09/2012,to-read,to-read (#60),to-read,,,,,,,0,,,,,
105576,Five Point Someone: What Not to Do at IIT,Chetan Bhagat,"Bhagat, Chetan",,8129104598,9788129104595,1,3.44,Rupa and Co,Paperback,267,2006,2004,,28/09/2012,,,read,,,,,,,0,,,,,
834383,The Great Arc: The Dramatic Tale of How India Was Mapped and Everest Was Named,John Keay,"Keay, John",,0060932953,9780060932954,0,3.86,Harper Perennial,Paperback,224,2001,2000,,27/09/2012,"to-read, to-buy","to-read (#59), to-buy (#1)",to-read,,,,,,,0,,,,,
74121,In Spite of the Gods: The Strange Rise of Modern India,Edward Luce,"Luce, Edward",,0385514743,9780385514743,0,3.83,Doubleday,Hardcover,400,2007,2006,,26/09/2012,to-read,to-read (#57),to-read,,,,,,,0,,,,,
17080239,India After Gandhi: The History of the World's Largest Democracy,Ramachandra Guha,"Guha, Ramachandra",,0330540203,9780330540209,5,4.33,Pan Books (UK),ebook,300,2011,2007,,13/09/2012,"favorites, to-read, abandoned","favorites (#1), to-read (#589), abandoned (#1)",to-read,,,,,,,0,,,,,
825690,Indian Summer: The Secret History of the End of an Empire,Alex von Tunzelmann,"Tunzelmann, Alex von",,0743285883,9780743285889,5,3.96,Simon & Schuster,Hardcover,464,2007,2007,01/01/2016,13/09/2012,favorites,favorites (#6),read,,,,,,,1,,,unspecified,,
11448281,The Fat Years,Chan Koonchung,"Koonchung, Chan",,1409044114,9781409044116,4,3.25,Random House Publishing Group,ebook,320,2012,2009,01/01/2016,13/09/2012,favorites,favorites (#9),read,,,,,,,1,,,unspecified,,
